nivel,objeto,taxonomia_id,area,principal,confianza,fuente,asignada_en
acta,argentinadatos:diputados:5265,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:46:12Z
acta,argentinadatos:diputados:5272,DESREG.DESECO,DESREG,0,0.85,agente:texto,2026-07-22T21:46:16Z
acta,argentinadatos:diputados:5272,DESREG.MODEST,DESREG,0,0.85,agente:texto,2026-07-22T21:46:16Z
acta,argentinadatos:diputados:5272,ECON.PRESU,ECON,0,0.85,agente:texto,2026-07-22T21:46:16Z
acta,argentinadatos:diputados:5272,POLINST.CONST,POLINST,1,0.85,agente:texto,2026-07-22T21:46:16Z
acta,argentinadatos:diputados:5273,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:46:18Z
acta,argentinadatos:diputados:5274,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-07-22T21:46:21Z
acta,argentinadatos:diputados:5274,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T21:46:21Z
acta,argentinadatos:diputados:5276,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:46:23Z
acta,argentinadatos:diputados:5282,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:57Z
acta,argentinadatos:diputados:5283,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:59Z
acta,argentinadatos:diputados:5285,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:02Z
acta,argentinadatos:diputados:5285,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:02Z
acta,argentinadatos:diputados:5285,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:02Z
acta,argentinadatos:diputados:5286,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:06Z
acta,argentinadatos:diputados:5286,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:06Z
acta,argentinadatos:diputados:5286,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:06Z
acta,argentinadatos:diputados:5287,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:45:09Z
acta,argentinadatos:diputados:5288,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:46:42Z
acta,argentinadatos:diputados:5288,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:46:42Z
acta,argentinadatos:diputados:5288,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:46:42Z
acta,argentinadatos:diputados:5289,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:46:45Z
acta,argentinadatos:diputados:5289,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:46:45Z
acta,argentinadatos:diputados:5289,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:46:45Z
acta,argentinadatos:diputados:5290,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:46:48Z
acta,argentinadatos:diputados:5290,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:46:48Z
acta,argentinadatos:diputados:5290,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:46:48Z
acta,argentinadatos:diputados:5291,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:21Z
acta,argentinadatos:diputados:5291,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:21Z
acta,argentinadatos:diputados:5291,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:21Z
acta,argentinadatos:diputados:5292,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:24Z
acta,argentinadatos:diputados:5292,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:24Z
acta,argentinadatos:diputados:5292,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:24Z
acta,argentinadatos:diputados:5293,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:27Z
acta,argentinadatos:diputados:5293,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:27Z
acta,argentinadatos:diputados:5293,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:27Z
acta,argentinadatos:diputados:5294,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:45:30Z
acta,argentinadatos:diputados:5294,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:45:30Z
acta,argentinadatos:diputados:5294,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:45:30Z
acta,argentinadatos:diputados:5295,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-07-22T21:45:34Z
acta,argentinadatos:diputados:5295,POLINST.CONST,POLINST,0,0.95,agente:texto,2026-07-22T21:45:34Z
acta,argentinadatos:diputados:5296,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:45:37Z
acta,argentinadatos:diputados:5297,AUX.TRAMITE,AUX,1,1.0,agente:texto,2026-07-22T21:45:39Z
acta,argentinadatos:diputados:5298,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:45:41Z
acta,argentinadatos:diputados:5300,EDU.BASICA,EDU,1,0.85,agente:texto,2026-07-22T21:44:16Z
acta,argentinadatos:diputados:5300,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:44:16Z
acta,argentinadatos:diputados:5302,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:22Z
acta,argentinadatos:diputados:5302,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:22Z
acta,argentinadatos:diputados:5306,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:24Z
acta,argentinadatos:diputados:5306,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:24Z
acta,argentinadatos:diputados:5313,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:19Z
acta,argentinadatos:diputados:5313,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:19Z
acta,argentinadatos:diputados:5314,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:27Z
acta,argentinadatos:diputados:5314,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:27Z
acta,argentinadatos:diputados:5315,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:45:55Z
acta,argentinadatos:diputados:5315,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:45:55Z
acta,argentinadatos:diputados:5316,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:45:58Z
acta,argentinadatos:diputados:5316,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:45:58Z
acta,argentinadatos:diputados:5318,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:46:01Z
acta,argentinadatos:diputados:5318,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:46:01Z
acta,argentinadatos:diputados:5319,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:38Z
acta,argentinadatos:diputados:5319,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:38Z
acta,argentinadatos:diputados:5322,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:44Z
acta,argentinadatos:diputados:5322,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:44Z
acta,argentinadatos:diputados:5323,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:44:41Z
acta,argentinadatos:diputados:5323,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:44:41Z
acta,argentinadatos:diputados:5328,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:50Z
acta,argentinadatos:diputados:5329,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:52Z
acta,argentinadatos:diputados:5330,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:46Z
acta,argentinadatos:diputados:5331,AUX.TRAMITE,AUX,1,1.0,agente:texto,2026-07-22T21:44:54Z
acta,argentinadatos:diputados:5332,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:43:32Z
acta,argentinadatos:diputados:5334,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:48Z
acta,argentinadatos:diputados:5354,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:43:35Z
acta,argentinadatos:diputados:5376,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T21:43:42Z
acta,argentinadatos:diputados:5376,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T21:43:42Z
acta,argentinadatos:diputados:5378,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-07-22T21:43:40Z
acta,argentinadatos:diputados:5378,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T21:43:40Z
acta,argentinadatos:diputados:5378,PROD.INVER,PROD,0,0.95,agente:texto,2026-07-22T21:43:40Z
acta,argentinadatos:diputados:5379,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T21:45:12Z
acta,argentinadatos:diputados:5379,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T21:45:12Z
acta,argentinadatos:diputados:5381,CULT.CULTURA,CULT,1,0.95,agente:texto,2026-07-22T21:45:15Z
acta,argentinadatos:diputados:5381,POLINST.ETICA,POLINST,0,0.95,agente:texto,2026-07-22T21:45:15Z
acta,argentinadatos:diputados:5382,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:43:37Z
acta,argentinadatos:diputados:5383,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T21:45:17Z
acta,argentinadatos:diputados:5385,JUST.SEGINT,JUST,1,0.85,agente:texto,2026-07-22T21:43:54Z
acta,argentinadatos:diputados:5386,JUST.SEGINT,JUST,1,0.95,agente:texto,2026-07-22T21:43:57Z
acta,argentinadatos:diputados:5387,JUST.NARCO,JUST,1,0.85,agente:texto,2026-07-22T21:44:00Z
acta,argentinadatos:diputados:5387,JUST.PENAL,JUST,0,0.85,agente:texto,2026-07-22T21:44:00Z
acta,argentinadatos:diputados:5387,JUST.SEGINT,JUST,0,0.85,agente:texto,2026-07-22T21:44:00Z
acta,argentinadatos:diputados:5388,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:02Z
acta,argentinadatos:diputados:5389,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:04Z
acta,argentinadatos:diputados:5390,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:06Z
acta,argentinadatos:diputados:5392,AMB.BOSQUE,AMB,0,0.85,agente:texto,2026-07-22T21:44:10Z
acta,argentinadatos:diputados:5392,ECON.EMERG,ECON,1,0.85,agente:texto,2026-07-22T21:44:10Z
acta,argentinadatos:diputados:5392,INFRA.VIVIENDA,INFRA,0,0.85,agente:texto,2026-07-22T21:44:10Z
acta,argentinadatos:diputados:5400,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:12Z
acta,argentinadatos:diputados:5473,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:42:51Z
acta,argentinadatos:diputados:5476,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:42:53Z
acta,argentinadatos:diputados:5479,AUX.TRAMITE,AUX,1,1.0,agente:texto,2026-07-22T21:42:58Z
acta,argentinadatos:diputados:5480,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:42:55Z
acta,argentinadatos:diputados:5481,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:43:00Z
acta,argentinadatos:diputados:5482,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:44:29Z
acta,argentinadatos:diputados:5484,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:44:32Z
acta,argentinadatos:diputados:5484,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:44:32Z
acta,argentinadatos:diputados:5485,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:44:35Z
acta,argentinadatos:diputados:5485,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:44:35Z
acta,argentinadatos:diputados:5486,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:10Z
acta,argentinadatos:diputados:5487,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:13Z
acta,argentinadatos:diputados:5487,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:13Z
acta,argentinadatos:diputados:5488,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:16Z
acta,argentinadatos:diputados:5488,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:16Z
acta,argentinadatos:diputados:5489,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:19Z
acta,argentinadatos:diputados:5489,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-07-22T21:43:19Z
acta,argentinadatos:diputados:5489,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:19Z
acta,argentinadatos:diputados:5490,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:21Z
acta,argentinadatos:diputados:5490,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:21Z
acta,argentinadatos:diputados:5493,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:25Z
acta,argentinadatos:diputados:5493,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:25Z
acta,argentinadatos:diputados:5494,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:28Z
acta,argentinadatos:diputados:5494,SALUD.ADICC,SALUD,1,0.99,manual,2026-09-07T19:08:32Z
acta,argentinadatos:diputados:5495,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:31Z
acta,argentinadatos:diputados:5495,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:31Z
acta,argentinadatos:diputados:5496,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:05Z
acta,argentinadatos:diputados:5496,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:05Z
acta,argentinadatos:diputados:5497,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:08Z
acta,argentinadatos:diputados:5497,SALUD.ADICC,SALUD,1,0.99,manual,2026-09-07T19:08:32Z
acta,argentinadatos:diputados:5498,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:11Z
acta,argentinadatos:diputados:5498,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:11Z
acta,argentinadatos:diputados:5499,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:13Z
acta,argentinadatos:diputados:5499,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:13Z
acta,argentinadatos:diputados:5500,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:16Z
acta,argentinadatos:diputados:5500,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:16Z
acta,argentinadatos:diputados:5501,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:45Z
acta,argentinadatos:diputados:5501,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:45Z
acta,argentinadatos:diputados:5502,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:48Z
acta,argentinadatos:diputados:5502,SALUD.ADICC,SALUD,1,0.99,manual,2026-09-07T19:08:32Z
acta,argentinadatos:diputados:5503,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:52Z
acta,argentinadatos:diputados:5503,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:52Z
acta,argentinadatos:diputados:5504,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:28Z
acta,argentinadatos:diputados:5504,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:28Z
acta,argentinadatos:diputados:5505,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:30Z
acta,argentinadatos:diputados:5505,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:30Z
acta,argentinadatos:diputados:5506,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:33Z
acta,argentinadatos:diputados:5506,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:33Z
acta,argentinadatos:diputados:5507,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:36Z
acta,argentinadatos:diputados:5507,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:36Z
acta,argentinadatos:diputados:5508,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:39Z
acta,argentinadatos:diputados:5508,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:39Z
acta,argentinadatos:diputados:5509,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:42Z
acta,argentinadatos:diputados:5509,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:42Z
acta,argentinadatos:diputados:5510,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:45Z
acta,argentinadatos:diputados:5510,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:45Z
acta,argentinadatos:diputados:5511,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:48Z
acta,argentinadatos:diputados:5511,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:48Z
acta,argentinadatos:diputados:5512,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:19Z
acta,argentinadatos:diputados:5512,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:19Z
acta,argentinadatos:diputados:5513,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:22Z
acta,argentinadatos:diputados:5514,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:25Z
acta,argentinadatos:diputados:5514,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:25Z
acta,argentinadatos:diputados:5516,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:32Z
acta,argentinadatos:diputados:5516,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:32Z
acta,argentinadatos:diputados:5517,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:28Z
acta,argentinadatos:diputados:5517,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T21:41:28Z
acta,argentinadatos:diputados:5517,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:28Z
acta,argentinadatos:diputados:5518,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:03Z
acta,argentinadatos:diputados:5518,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:03Z
acta,argentinadatos:diputados:5519,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:05Z
acta,argentinadatos:diputados:5519,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:05Z
acta,argentinadatos:diputados:5520,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:43:08Z
acta,argentinadatos:diputados:5520,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:43:08Z
acta,argentinadatos:diputados:5521,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:41Z
acta,argentinadatos:diputados:5521,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:41Z
acta,argentinadatos:diputados:5522,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:43Z
acta,argentinadatos:diputados:5524,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:55Z
acta,argentinadatos:diputados:5524,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:55Z
acta,argentinadatos:diputados:5525,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:58Z
acta,argentinadatos:diputados:5525,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:58Z
acta,argentinadatos:diputados:5526,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:52Z
acta,argentinadatos:diputados:5528,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:42:03Z
acta,argentinadatos:diputados:5528,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:42:03Z
acta,argentinadatos:diputados:5529,AMB.BOSQUE,AMB,0,0.85,agente:texto,2026-07-22T21:40:30Z
acta,argentinadatos:diputados:5529,ECON.COPART,ECON,0,0.85,agente:texto,2026-07-22T21:40:30Z
acta,argentinadatos:diputados:5529,ECON.EMERG,ECON,1,0.85,agente:texto,2026-07-22T21:40:30Z
acta,argentinadatos:diputados:5529,INFRA.VIVIENDA,INFRA,0,0.85,agente:texto,2026-07-22T21:40:30Z
acta,argentinadatos:diputados:5530,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:42:00Z
acta,argentinadatos:diputados:5531,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:41:48Z
acta,argentinadatos:diputados:5531,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-07-22T21:41:48Z
acta,argentinadatos:diputados:5531,SALUD.ADICC,SALUD,1,0.95,agente:texto,2026-07-22T21:41:48Z
acta,argentinadatos:diputados:5567,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:34Z
acta,argentinadatos:diputados:5568,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:32Z
acta,argentinadatos:diputados:5569,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:37Z
acta,argentinadatos:diputados:5570,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T21:40:39Z
acta,argentinadatos:diputados:5571,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:42:19Z
acta,argentinadatos:diputados:5572,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:42:21Z
acta,argentinadatos:diputados:5573,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:42:24Z
acta,argentinadatos:diputados:5576,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:53Z
acta,argentinadatos:diputados:5577,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:00Z
acta,argentinadatos:diputados:5578,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:05Z
acta,argentinadatos:diputados:5579,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:07Z
acta,argentinadatos:diputados:5580,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:09Z
acta,argentinadatos:diputados:5581,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:12Z
acta,argentinadatos:diputados:5582,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:14Z
acta,argentinadatos:diputados:5583,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:16Z
acta,argentinadatos:diputados:5584,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:39:39Z
acta,argentinadatos:diputados:5585,POLINST.ETICA,POLINST,1,0.95,agente:texto,2026-07-22T21:39:42Z
acta,argentinadatos:diputados:5593,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:39:44Z
acta,argentinadatos:diputados:5595,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:39:46Z
acta,argentinadatos:diputados:5596,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:39:49Z
acta,argentinadatos:diputados:5597,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:34Z
acta,argentinadatos:diputados:5598,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:36Z
acta,argentinadatos:diputados:5599,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:41:38Z
acta,argentinadatos:diputados:5600,AMB.AGUA,AMB,1,0.85,agente:texto,2026-07-22T21:40:03Z
acta,argentinadatos:diputados:5600,DESREG.MODEST,DESREG,0,0.85,agente:texto,2026-07-22T21:40:03Z
acta,argentinadatos:diputados:5600,ECON.EMERG,ECON,0,0.85,agente:texto,2026-07-22T21:40:03Z
acta,argentinadatos:diputados:5600,INFRA.VIVIENDA,INFRA,0,0.85,agente:texto,2026-07-22T21:40:03Z
acta,argentinadatos:diputados:5606,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:09Z
acta,argentinadatos:diputados:5607,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:11Z
acta,argentinadatos:diputados:5608,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T21:40:14Z
acta,argentinadatos:diputados:5608,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-07-22T21:40:14Z
acta,argentinadatos:diputados:5608,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:40:14Z
acta,argentinadatos:diputados:5619,AUX.TRAMITE,AUX,0,0.7,agente:texto,2026-07-22T21:40:18Z
acta,argentinadatos:diputados:5619,POLINST.ETICA,POLINST,1,0.7,agente:texto,2026-07-22T21:40:18Z
acta,argentinadatos:diputados:5620,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:20Z
acta,argentinadatos:diputados:5620,POLINST.ETICA,POLINST,1,0.75,manual,2026-09-07T19:08:32Z
acta,argentinadatos:diputados:5621,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:23Z
acta,argentinadatos:diputados:5624,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:40:25Z
acta,argentinadatos:diputados:5625,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-07-22T21:38:54Z
acta,argentinadatos:diputados:5625,INFRA.OBRA,INFRA,1,0.95,agente:texto,2026-07-22T21:38:54Z
acta,argentinadatos:diputados:5626,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:38:56Z
acta,argentinadatos:diputados:5627,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:38:58Z
acta,argentinadatos:diputados:5655,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:39:01Z
acta,argentinadatos:diputados:5655,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:39:01Z
acta,argentinadatos:diputados:5657,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:39:05Z
acta,argentinadatos:diputados:5657,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:39:05Z
acta,argentinadatos:diputados:5658,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:40:42Z
acta,argentinadatos:diputados:5658,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:40:42Z
acta,argentinadatos:diputados:5659,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:40:45Z
acta,argentinadatos:diputados:5659,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:40:45Z
